array_id,superIterationCount,numberOfCells,worldSize,gridSize,wbK,kappa,homotypicInhibition,heterotypicInhibition,polarityPersistence,polarityTurningCoupling,flowScaling,flowPolarityCoupling,
1724,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.2,0.9,2.25,2.0,
1725,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.2,0.9,4.0,0.2,
1726,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.2,0.9,4.0,1.1,
1727,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.2,0.9,4.0,2.0,
1728,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.1,0.5,0.2,
1729,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.1,0.5,1.1,
1730,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.1,0.5,2.0,
1731,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.1,2.25,0.2,
1732,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.1,2.25,1.1,
1733,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.1,2.25,2.0,
1734,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.1,4.0,0.2,
1735,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.1,4.0,1.1,
1736,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.1,4.0,2.0,
1737,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.5,0.5,0.2,
1738,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.5,0.5,1.1,
1739,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.5,0.5,2.0,
1740,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.5,2.25,0.2,
1741,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.5,2.25,1.1,
1742,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.5,2.25,2.0,
1743,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.5,4.0,0.2,
1744,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.5,4.0,1.1,
1745,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.5,4.0,2.0,
1746,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.9,0.5,0.2,
1747,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.9,0.5,1.1,
1748,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.9,0.5,2.0,
1749,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.9,2.25,0.2,
1750,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.9,2.25,1.1,
1751,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.9,2.25,2.0,
1752,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.9,4.0,0.2,
1753,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.9,4.0,1.1,
1754,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.575,0.9,4.0,2.0,
1755,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.1,0.5,0.2,
1756,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.1,0.5,1.1,
1757,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.1,0.5,2.0,
1758,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.1,2.25,0.2,
1759,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.1,2.25,1.1,
1760,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.1,2.25,2.0,
1761,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.1,4.0,0.2,
1762,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.1,4.0,1.1,
1763,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.1,4.0,2.0,
1764,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.5,0.5,0.2,
1765,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.5,0.5,1.1,
1766,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.5,0.5,2.0,
1767,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.5,2.25,0.2,
1768,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.5,2.25,1.1,
1769,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.5,2.25,2.0,
1770,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.5,4.0,0.2,
1771,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.5,4.0,1.1,
1772,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.5,4.0,2.0,
1773,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.9,0.5,0.2,
1774,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.9,0.5,1.1,
1775,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.9,0.5,2.0,
1776,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.9,2.25,0.2,
1777,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.9,2.25,1.1,
1778,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.9,2.25,2.0,
1779,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.9,4.0,0.2,
1780,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.9,4.0,1.1,
1781,10.0,150.0,1024.0,32.0,1.25,4.0,0.4,0.9,0.95,0.9,4.0,2.0,
1782,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.1,0.5,0.2,
1783,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.1,0.5,1.1,
1784,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.1,0.5,2.0,
1785,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.1,2.25,0.2,
1786,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.1,2.25,1.1,
1787,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.1,2.25,2.0,
1788,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.1,4.0,0.2,
1789,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.1,4.0,1.1,
1790,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.1,4.0,2.0,
1791,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.5,0.5,0.2,
1792,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.5,0.5,1.1,
1793,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.5,0.5,2.0,
1794,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.5,2.25,0.2,
1795,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.5,2.25,1.1,
1796,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.5,2.25,2.0,
1797,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.5,4.0,0.2,
1798,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.5,4.0,1.1,
1799,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.5,4.0,2.0,
1800,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.9,0.5,0.2,
1801,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.9,0.5,1.1,
1802,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.9,0.5,2.0,
1803,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.9,2.25,0.2,
1804,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.9,2.25,1.1,
1805,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.9,2.25,2.0,
1806,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.9,4.0,0.2,
1807,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.9,4.0,1.1,
1808,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.2,0.9,4.0,2.0,
1809,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.1,0.5,0.2,
1810,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.1,0.5,1.1,
1811,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.1,0.5,2.0,
1812,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.1,2.25,0.2,
1813,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.1,2.25,1.1,
1814,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.1,2.25,2.0,
1815,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.1,4.0,0.2,
1816,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.1,4.0,1.1,
1817,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.1,4.0,2.0,
1818,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.5,0.5,0.2,
1819,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.5,0.5,1.1,
1820,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.5,0.5,2.0,
1821,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.5,2.25,0.2,
1822,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.5,2.25,1.1,
1823,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.5,2.25,2.0,
1824,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.5,4.0,0.2,
1825,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.5,4.0,1.1,
1826,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.5,4.0,2.0,
1827,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.9,0.5,0.2,
1828,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.9,0.5,1.1,
1829,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.9,0.5,2.0,
1830,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.9,2.25,0.2,
1831,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.9,2.25,1.1,
1832,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.9,2.25,2.0,
1833,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.9,4.0,0.2,
1834,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.9,4.0,1.1,
1835,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.575,0.9,4.0,2.0,
1836,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.1,0.5,0.2,
1837,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.1,0.5,1.1,
1838,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.1,0.5,2.0,
1839,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.1,2.25,0.2,
1840,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.1,2.25,1.1,
1841,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.1,2.25,2.0,
1842,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.1,4.0,0.2,
1843,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.1,4.0,1.1,
1844,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.1,4.0,2.0,
1845,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.5,0.5,0.2,
1846,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.5,0.5,1.1,
1847,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.5,0.5,2.0,
1848,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.5,2.25,0.2,
1849,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.5,2.25,1.1,
1850,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.5,2.25,2.0,
1851,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.5,4.0,0.2,
1852,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.5,4.0,1.1,
1853,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.5,4.0,2.0,
1854,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.9,0.5,0.2,
1855,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.9,0.5,1.1,
1856,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.9,0.5,2.0,
1857,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.9,2.25,0.2,
1858,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.9,2.25,1.1,
1859,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.9,2.25,2.0,
1860,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.9,4.0,0.2,
1861,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.9,4.0,1.1,
1862,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.8,0.95,0.9,4.0,2.0,
1863,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.1,0.5,0.2,
1864,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.1,0.5,1.1,
1865,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.1,0.5,2.0,
1866,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.1,2.25,0.2,
1867,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.1,2.25,1.1,
1868,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.1,2.25,2.0,
1869,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.1,4.0,0.2,
1870,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.1,4.0,1.1,
1871,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.1,4.0,2.0,
1872,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.5,0.5,0.2,
1873,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.5,0.5,1.1,
1874,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.5,0.5,2.0,
1875,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.5,2.25,0.2,
1876,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.5,2.25,1.1,
1877,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.5,2.25,2.0,
1878,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.5,4.0,0.2,
1879,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.5,4.0,1.1,
1880,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.5,4.0,2.0,
1881,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.9,0.5,0.2,
1882,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.9,0.5,1.1,
1883,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.9,0.5,2.0,
1884,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.9,2.25,0.2,
1885,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.9,2.25,1.1,
1886,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.9,2.25,2.0,
1887,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.9,4.0,0.2,
1888,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.9,4.0,1.1,
1889,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.2,0.9,4.0,2.0,
1890,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.1,0.5,0.2,
1891,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.1,0.5,1.1,
1892,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.1,0.5,2.0,
1893,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.1,2.25,0.2,
1894,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.1,2.25,1.1,
1895,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.1,2.25,2.0,
1896,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.1,4.0,0.2,
1897,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.1,4.0,1.1,
1898,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.1,4.0,2.0,
1899,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.5,0.5,0.2,
1900,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.5,0.5,1.1,
1901,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.5,0.5,2.0,
1902,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.5,2.25,0.2,
1903,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.5,2.25,1.1,
1904,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.5,2.25,2.0,
1905,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.5,4.0,0.2,
1906,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.5,4.0,1.1,
1907,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.5,4.0,2.0,
1908,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.9,0.5,0.2,
1909,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.9,0.5,1.1,
1910,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.9,0.5,2.0,
1911,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.9,2.25,0.2,
1912,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.9,2.25,1.1,
1913,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.9,2.25,2.0,
1914,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.9,4.0,0.2,
1915,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.9,4.0,1.1,
1916,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.575,0.9,4.0,2.0,
1917,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.1,0.5,0.2,
1918,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.1,0.5,1.1,
1919,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.1,0.5,2.0,
1920,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.1,2.25,0.2,
1921,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.1,2.25,1.1,
1922,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.1,2.25,2.0,
1923,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.1,4.0,0.2,
1924,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.1,4.0,1.1,
1925,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.1,4.0,2.0,
1926,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.5,0.5,0.2,
1927,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.5,0.5,1.1,
1928,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.5,0.5,2.0,
1929,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.5,2.25,0.2,
1930,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.5,2.25,1.1,
1931,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.5,2.25,2.0,
1932,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.5,4.0,0.2,
1933,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.5,4.0,1.1,
1934,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.5,4.0,2.0,
1935,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.9,0.5,0.2,
1936,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.9,0.5,1.1,
1937,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.9,0.5,2.0,
1938,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.9,2.25,0.2,
1939,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.9,2.25,1.1,
1940,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.9,2.25,2.0,
1941,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.9,4.0,0.2,
1942,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.9,4.0,1.1,
1943,10.0,150.0,1024.0,32.0,1.25,4.0,0.6,0.9,0.95,0.9,4.0,2.0,
1944,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.1,0.5,0.2,
1945,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.1,0.5,1.1,
1946,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.1,0.5,2.0,
1947,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.1,2.25,0.2,
1948,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.1,2.25,1.1,
1949,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.1,2.25,2.0,
1950,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.1,4.0,0.2,
1951,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.1,4.0,1.1,
1952,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.1,4.0,2.0,
1953,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.5,0.5,0.2,
1954,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.5,0.5,1.1,
1955,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.5,0.5,2.0,
1956,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.5,2.25,0.2,
1957,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.5,2.25,1.1,
1958,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.5,2.25,2.0,
1959,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.5,4.0,0.2,
1960,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.5,4.0,1.1,
1961,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.5,4.0,2.0,
1962,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.9,0.5,0.2,
1963,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.9,0.5,1.1,
1964,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.9,0.5,2.0,
1965,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.9,2.25,0.2,
1966,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.9,2.25,1.1,
1967,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.9,2.25,2.0,
1968,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.9,4.0,0.2,
1969,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.9,4.0,1.1,
1970,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.2,0.9,4.0,2.0,
1971,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.575,0.1,0.5,0.2,
1972,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.575,0.1,0.5,1.1,
1973,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.575,0.1,0.5,2.0,
1974,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.575,0.1,2.25,0.2,
1975,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.575,0.1,2.25,1.1,
1976,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.575,0.1,2.25,2.0,
1977,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.575,0.1,4.0,0.2,
1978,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.575,0.1,4.0,1.1,
1979,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.575,0.1,4.0,2.0,
1980,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.575,0.5,0.5,0.2,
1981,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.575,0.5,0.5,1.1,
1982,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.575,0.5,0.5,2.0,
1983,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.575,0.5,2.25,0.2,
1984,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.575,0.5,2.25,1.1,
1985,10.0,150.0,1024.0,32.0,2.0,1.0,0.4,0.8,0.575,0.5,2.25,2.0,
